"Popolazione residente per età, sesso e stato civile al 1° gennaio 2023"
"Codice comune";"Comune";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"019033";"Corte de' Frati";85;1;8;0;1;;;;10;0;1;0;1;;;;2;12
"019033";"Corte de' Frati";86;0;3;0;0;;;;3;0;0;0;5;;;;5;8
"019033";"Corte de' Frati";87;0;2;0;0;;;;2;0;0;0;1;;;;1;3
"019033";"Corte de' Frati";88;0;0;0;2;;;;2;1;1;0;2;;;;4;6
"019033";"Corte de' Frati";89;0;1;0;2;;;;3;0;0;0;1;;;;1;4
"019033";"Corte de' Frati";90;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"019033";"Corte de' Frati";91;0;0;0;1;;;;1;1;0;0;2;;;;3;4
"019033";"Corte de' Frati";92;0;0;0;0;;;;0;0;0;0;2;;;;2;2
"019033";"Corte de' Frati";93;0;0;0;0;;;;0;0;0;0;3;;;;3;3
"019033";"Corte de' Frati";94;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"019033";"Corte de' Frati";95;0;0;0;0;;;;0;0;0;0;2;;;;2;2
"019033";"Corte de' Frati";96;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"019033";"Corte de' Frati";97;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"019033";"Corte de' Frati";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"019033";"Corte de' Frati";99;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"019033";"Corte de' Frati";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"019033";"Corte de' Frati";999;320;311;19;22;;;;672;222;308;17;87;;;;634;1306
"019034";"Credera Rubbiano";0;6;0;0;0;;;;6;5;0;0;0;;;;5;11
"019034";"Credera Rubbiano";1;2;0;0;0;;;;2;4;0;0;0;;;;4;6
"019034";"Credera Rubbiano";2;5;0;0;0;;;;5;4;0;0;0;;;;4;9
"019034";"Credera Rubbiano";3;5;0;0;0;;;;5;5;0;0;0;;;;5;10
"019034";"Credera Rubbiano";4;0;0;0;0;;;;0;4;0;0;0;;;;4;4
"019034";"Credera Rubbiano";5;8;0;0;0;;;;8;3;0;0;0;;;;3;11
"019034";"Credera Rubbiano";6;1;0;0;0;;;;1;6;0;0;0;;;;6;7
"019034";"Credera Rubbiano";7;5;0;0;0;;;;5;2;0;0;0;;;;2;7
"019034";"Credera Rubbiano";8;4;0;0;0;;;;4;8;0;0;0;;;;8;12
"019034";"Credera Rubbiano";9;3;0;0;0;;;;3;10;0;0;0;;;;10;13
"019034";"Credera Rubbiano";10;5;0;0;0;;;;5;4;0;0;0;;;;4;9
"019034";"Credera Rubbiano";11;4;0;0;0;;;;4;7;0;0;0;;;;7;11
"019034";"Credera Rubbiano";12;6;0;0;0;;;;6;4;0;0;0;;;;4;10
"019034";"Credera Rubbiano";13;9;0;0;0;;;;9;6;0;0;0;;;;6;15
"019034";"Credera Rubbiano";14;10;0;0;0;;;;10;7;0;0;0;;;;7;17
"019034";"Credera Rubbiano";15;6;0;0;0;;;;6;8;0;0;0;;;;8;14
"019034";"Credera Rubbiano";16;11;0;0;0;;;;11;4;0;0;0;;;;4;15
"019034";"Credera Rubbiano";17;3;0;0;0;;;;3;5;0;0;0;;;;5;8
"019034";"Credera Rubbiano";18;11;0;0;0;;;;11;10;0;0;0;;;;10;21
"019034";"Credera Rubbiano";19;4;0;0;0;;;;4;9;0;0;0;;;;9;13
"019034";"Credera Rubbiano";20;5;0;0;0;;;;5;6;0;0;0;;;;6;11
"019034";"Credera Rubbiano";21;6;0;0;0;;;;6;6;0;0;0;;;;6;12
"019034";"Credera Rubbiano";22;6;0;0;0;;;;6;5;0;0;0;;;;5;11
"019034";"Credera Rubbiano";23;5;0;0;0;;;;5;8;0;0;0;;;;8;13
"019034";"Credera Rubbiano";24;4;0;0;0;;;;4;4;0;0;0;;;;4;8
"019034";"Credera Rubbiano";25;9;0;0;0;;;;9;10;0;0;0;;;;10;19
"019034";"Credera Rubbiano";26;9;0;0;0;;;;9;4;0;0;0;;;;4;13
"019034";"Credera Rubbiano";27;10;0;0;0;;;;10;5;2;0;0;;;;7;17
"019034";"Credera Rubbiano";28;6;0;0;0;;;;6;4;1;0;0;;;;5;11
"019034";"Credera Rubbiano";29;8;0;0;0;;;;8;8;3;0;0;;;;11;19
"019034";"Credera Rubbiano";30;7;1;0;0;;;;8;6;0;0;0;;;;6;14
"019034";"Credera Rubbiano";31;10;2;0;0;;;;12;2;1;0;0;;;;3;15
"019034";"Credera Rubbiano";32;8;1;0;0;;;;9;5;2;1;0;;;;8;17
"019034";"Credera Rubbiano";33;4;3;0;0;;;;7;5;3;0;0;;;;8;15
"019034";"Credera Rubbiano";34;9;2;0;0;;;;11;3;3;0;0;;;;6;17
"019034";"Credera Rubbiano";35;7;0;0;0;;;;7;5;1;0;0;;;;6;13
"019034";"Credera Rubbiano";36;4;1;0;0;;;;5;4;1;1;0;;;;6;11
"019034";"Credera Rubbiano";37;1;3;1;0;;;;5;3;5;0;0;;;;8;13
"019034";"Credera Rubbiano";38;4;2;0;0;;;;6;2;6;0;0;;;;8;14
"019034";"Credera Rubbiano";39;7;6;0;0;;;;13;3;5;0;0;;;;8;21
"019034";"Credera Rubbiano";40;6;3;0;0;;;;9;4;3;0;0;;;;7;16
"019034";"Credera Rubbiano";41;5;6;0;0;;;;11;3;0;0;0;;;;3;14
"019034";"Credera Rubbiano";42;2;4;0;0;;;;6;2;6;0;1;;;;9;15
"019034";"Credera Rubbiano";43;7;2;0;0;;;;9;3;10;0;1;;;;14;23
"019034";"Credera Rubbiano";44;2;6;0;0;;;;8;3;8;1;0;;;;12;20
"019034";"Credera Rubbiano";45;3;6;0;0;;;;9;4;6;0;0;;;;10;19
"019034";"Credera Rubbiano";46;2;8;1;0;;;;11;5;8;1;0;;;;14;25
"019034";"Credera Rubbiano";47;3;5;1;1;;;;10;4;6;0;0;;;;10;20
"019034";"Credera Rubbiano";48;4;4;1;0;;;;9;1;13;3;1;;;;18;27
"019034";"Credera Rubbiano";49;1;7;1;0;;;;9;3;8;1;0;;;;12;21
"019034";"Credera Rubbiano";50;2;4;0;0;;;;6;3;8;1;1;;;;13;19
"019034";"Credera Rubbiano";51;2;9;1;0;;;;12;2;4;1;1;;;;8;20
"019034";"Credera Rubbiano";52;1;11;1;0;;;;13;1;7;0;1;;;;9;22
"019034";"Credera Rubbiano";53;3;8;2;0;;;;13;1;10;0;1;;;;12;25
"019034";"Credera Rubbiano";54;4;6;1;0;;;;11;5;11;0;0;;;;16;27
"019034";"Credera Rubbiano";55;4;11;1;0;;;;16;0;11;0;0;;;;11;27
"019034";"Credera Rubbiano";56;4;15;1;0;;;;20;1;8;2;0;;;;11;31
"019034";"Credera Rubbiano";57;2;11;1;0;;;;14;2;11;1;0;;;;14;28
"019034";"Credera Rubbiano";58;4;14;0;0;;;;18;1;9;1;1;;;;12;30
"019034";"Credera Rubbiano";59;0;12;0;0;;;;12;0;13;0;0;;;;13;25
"019034";"Credera Rubbiano";60;2;6;1;0;;;;9;0;5;1;1;;;;7;16
"019034";"Credera Rubbiano";61;1;9;0;0;;;;10;1;10;0;1;;;;12;22
"019034";"Credera Rubbiano";62;3;12;0;0;;;;15;1;12;0;3;;;;16;31
"019034";"Credera Rubbiano";63;0;12;0;1;;;;13;3;16;1;0;;;;20;33
"019034";"Credera Rubbiano";64;2;10;1;0;;;;13;0;9;1;0;;;;10;23
"019034";"Credera Rubbiano";65;3;9;1;0;;;;13;3;10;0;1;;;;14;27
"019034";"Credera Rubbiano";66;3;9;0;1;;;;13;1;8;0;2;;;;11;24
"019034";"Credera Rubbiano";67;3;9;0;1;;;;13;1;13;0;1;;;;15;28
"019034";"Credera Rubbiano";68;3;13;0;1;;;;17;1;9;0;0;;;;10;27
"019034";"Credera Rubbiano";69;0;9;1;0;;;;10;3;14;1;1;;;;19;29
"019034";"Credera Rubbiano";70;0;11;2;1;;;;14;0;7;0;2;;;;9;23
"019034";"Credera Rubbiano";71;3;8;0;0;;;;11;1;10;0;2;;;;13;24
"019034";"Credera Rubbiano";72;3;13;0;1;;;;17;0;4;0;1;;;;5;22
"019034";"Credera Rubbiano";73;3;10;0;2;;;;15;0;7;0;4;;;;11;26
"019034";"Credera Rubbiano";74;1;6;0;0;;;;7;0;5;0;3;;;;8;15
"019034";"Credera Rubbiano";75;2;8;0;0;;;;10;0;8;0;3;;;;11;21
"019034";"Credera Rubbiano";76;1;6;1;0;;;;8;0;2;0;3;;;;5;13
"019034";"Credera Rubbiano";77;1;3;0;0;;;;4;0;2;0;4;;;;6;10
"019034";"Credera Rubbiano";78;0;3;1;0;;;;4;0;2;0;3;;;;5;9
"019034";"Credera Rubbiano";79;2;1;0;3;;;;6;0;2;0;3;;;;5;11
"019034";"Credera Rubbiano";80;1;5;0;0;;;;6;0;5;0;3;;;;8;14
"019034";"Credera Rubbiano";81;1;4;0;2;;;;7;0;2;0;4;;;;6;13
"019034";"Credera Rubbiano";82;1;7;0;3;;;;11;2;6;0;3;;;;11;22
"019034";"Credera Rubbiano";83;0;2;0;1;;;;3;1;5;0;2;;;;8;11
"019034";"Credera Rubbiano";84;0;3;0;2;;;;5;0;2;0;2;;;;4;9
"019034";"Credera Rubbiano";85;0;5;0;1;;;;6;0;2;0;5;;;;7;13
"019034";"Credera Rubbiano";86;0;5;0;3;;;;8;0;3;0;6;;;;9;17
"019034";"Credera Rubbiano";87;0;1;0;1;;;;2;0;2;0;3;;;;5;7
"019034";"Credera Rubbiano";88;1;3;0;0;;;;4;1;1;0;3;;;;5;9
"019034";"Credera Rubbiano";89;3;3;0;0;;;;6;0;1;0;1;;;;2;8
"019034";"Credera Rubbiano";90;0;1;0;0;;;;1;0;0;0;1;;;;1;2
"019034";"Credera Rubbiano";91;1;1;0;1;;;;3;0;0;0;1;;;;1;4
"019034";"Credera Rubbiano";92;0;1;0;0;;;;1;0;0;0;3;;;;3;4
"019034";"Credera Rubbiano";93;0;1;0;0;;;;1;0;0;0;1;;;;1;2
"019034";"Credera Rubbiano";94;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"019034";"Credera Rubbiano";95;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"019034";"Credera Rubbiano";96;0;0;0;1;;;;1;0;0;0;0;;;;0;1
"019034";"Credera Rubbiano";97;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"019034";"Credera Rubbiano";98;0;0;0;1;;;;1;1;0;0;0;;;;1;2
"019034";"Credera Rubbiano";99;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"019034";"Credera Rubbiano";100;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"019034";"Credera Rubbiano";999;342;383;21;28;;;;774;281;377;18;85;;;;761;1535
"019035";"Crema";0;120;0;0;0;0;0;0;120;106;0;0;0;0;0;0;106;226
"019035";"Crema";1;106;0;0;0;0;0;0;106;114;0;0;0;0;0;0;114;220
"019035";"Crema";2;96;0;0;0;0;0;0;96;94;0;0;0;0;0;0;94;190
"019035";"Crema";3;130;0;0;0;0;0;0;130;134;0;0;0;0;0;0;134;264
"019035";"Crema";4;109;0;0;0;0;0;0;109;88;0;0;0;0;0;0;88;197
"019035";"Crema";5;142;0;0;0;0;0;0;142;120;0;0;0;0;0;0;120;262
"019035";"Crema";6;139;0;0;0;0;0;0;139;128;0;0;0;0;0;0;128;267
"019035";"Crema";7;157;0;0;0;0;0;0;157;116;0;0;0;0;0;0;116;273
"019035";"Crema";8;131;0;0;0;0;0;0;131;133;0;0;0;0;0;0;133;264
"019035";"Crema";9;156;0;0;0;0;0;0;156;127;0;0;0;0;0;0;127;283
"019035";"Crema";10;147;0;0;0;0;0;0;147;138;0;0;0;0;0;0;138;285
"019035";"Crema";11;146;0;0;0;0;0;0;146;125;0;0;0;0;0;0;125;271
"019035";"Crema";12;164;0;0;0;0;0;0;164;144;0;0;0;0;0;0;144;308
"019035";"Crema";13;175;0;0;0;0;0;0;175;141;0;0;0;0;0;0;141;316
"019035";"Crema";14;167;0;0;0;0;0;0;167;157;0;0;0;0;0;0;157;324
"019035";"Crema";15;152;0;0;0;0;0;0;152;159;0;0;0;0;0;0;159;311
"019035";"Crema";16;175;0;0;0;0;0;0;175;163;0;0;0;0;0;0;163;338
"019035";"Crema";17;168;0;0;0;0;0;0;168;153;0;0;0;0;0;0;153;321
"019035";"Crema";18;138;0;0;0;0;0;0;138;166;0;0;0;0;0;0;166;304
"019035";"Crema";19;146;0;0;0;0;0;0;146;148;0;0;0;0;0;0;148;294
"019035";"Crema";20;151;0;0;0;0;0;0;151;137;0;0;0;0;0;0;137;288
"019035";"Crema";21;156;0;0;0;0;0;0;156;134;2;0;0;0;0;0;136;292
"019035";"Crema";22;158;0;0;0;0;0;0;158;153;4;0;0;0;0;0;157;315
"019035";"Crema";23;169;2;0;0;0;0;0;171;141;5;0;0;0;0;0;146;317
"019035";"Crema";24;166;1;0;0;0;0;0;167;161;5;0;0;0;0;0;166;333
"019035";"Crema";25;159;1;0;0;0;0;0;160;113;11;0;0;0;0;0;124;284
"019035";"Crema";26;153;7;1;0;0;0;0;161;135;9;0;0;0;0;0;144;305
"019035";"Crema";27;159;4;0;0;0;0;0;163;126;17;2;0;0;0;0;145;308
"019035";"Crema";28;150;9;1;0;0;0;0;160;154;22;1;0;0;0;0;177;337
"019035";"Crema";29;154;8;0;0;0;0;0;162;128;34;0;0;1;0;0;163;325
"019035";"Crema";30;147;16;0;0;0;0;0;163;128;53;0;0;0;0;0;181;344
"019035";"Crema";31;152;27;1;0;0;0;0;180;123;43;2;0;1;0;0;169;349
"019035";"Crema";32;116;42;0;0;1;0;0;159;109;71;3;1;0;0;0;184;343
"019035";"Crema";33;139;52;0;0;0;0;0;191;127;68;2;2;1;0;0;200;391
"019035";"Crema";34;131;62;3;0;0;0;0;196;96;62;3;0;0;0;0;161;357
"019035";"Crema";35;104;55;2;0;1;0;0;162;85;100;3;0;1;0;0;189;351
"019035";"Crema";36;109;52;0;0;1;0;0;162;87;115;7;1;0;0;0;210;372
"019035";"Crema";37;117;68;2;0;0;0;0;187;112;101;3;1;0;0;0;217;404
"019035";"Crema";38;116;79;1;0;1;0;0;197;74;102;14;3;0;0;0;193;390
"019035";"Crema";39;120;85;5;0;1;0;0;211;62;111;10;1;1;0;0;185;396
"019035";"Crema";40;104;88;3;0;1;0;0;196;75;121;6;0;1;0;0;203;399
"019035";"Crema";41;88;102;7;0;1;0;0;198;56;118;10;1;0;0;0;185;383
"019035";"Crema";42;83;102;2;0;0;0;0;187;69;122;10;3;0;0;0;204;391
"019035";"Crema";43;102;103;5;0;0;0;0;210;73;146;12;1;1;0;0;233;443
"019035";"Crema";44;110;139;9;1;2;0;0;261;70;147;20;4;0;0;0;241;502
"019035";"Crema";45;93;124;14;2;0;0;0;233;51;163;25;3;1;0;0;243;476
"019035";"Crema";46;84;127;5;2;0;0;0;218;73;174;12;8;0;0;0;267;485
"019035";"Crema";47;79;157;20;0;0;0;0;256;63;180;29;1;0;0;0;273;529
"019035";"Crema";48;98;150;15;2;0;0;0;265;68;138;24;7;2;0;0;239;504
"019035";"Crema";49;83;154;17;1;1;0;0;256;77;147;36;5;0;0;0;265;521
"019035";"Crema";50;93;148;13;1;0;0;0;255;73;160;16;5;1;0;0;255;510
"019035";"Crema";51;91;166;22;0;1;0;0;280;68;178;26;7;0;0;0;279;559
"019035";"Crema";52;69;144;13;3;0;0;0;229;54;169;29;7;0;0;0;259;488
"019035";"Crema";53;63;176;19;0;0;0;0;258;65;187;31;14;1;0;0;298;556
"019035";"Crema";54;81;160;30;2;1;0;0;274;59;183;32;8;1;0;0;283;557
"019035";"Crema";55;66;194;25;1;4;0;0;290;44;187;24;11;0;0;0;266;556
"019035";"Crema";56;56;191;24;3;2;0;0;276;42;210;33;8;0;0;0;293;569
"019035";"Crema";57;49;199;24;1;2;0;0;275;48;201;33;3;0;0;0;285;560
"019035";"Crema";58;61;183;29;5;0;0;0;278;44;181;33;16;0;0;0;274;552
"019035";"Crema";59;53;177;11;4;0;0;0;245;30;212;25;18;0;0;0;285;530
"019035";"Crema";60;43;163;23;6;1;0;0;236;30;174;29;15;0;0;0;248;484
"019035";"Crema";61;56;179;24;7;2;0;0;268;35;156;20;27;0;0;0;238;506
"019035";"Crema";62;44;156;13;7;0;0;0;220;31;170;17;19;0;0;0;237;457
"019035";"Crema";63;33;162;18;4;0;0;0;217;26;157;19;23;0;0;0;225;442
"019035";"Crema";64;38;153;23;5;0;0;0;219;41;169;23;18;0;0;0;251;470
"019035";"Crema";65;29;157;9;7;0;0;0;202;26;164;24;28;0;0;0;242;444
"019035";"Crema";66;20;156;10;8;2;0;0;196;25;164;27;42;0;0;0;258;454
"019035";"Crema";67;23;167;19;4;0;0;0;213;23;154;13;25;0;0;0;215;428
"019035";"Crema";68;28;160;15;12;0;0;0;215;15;153;14;45;0;0;0;227;442
"019035";"Crema";69;25;140;15;9;0;0;0;189;18;159;20;28;0;0;0;225;414
"019035";"Crema";70;16;153;4;11;1;0;0;185;14;149;17;42;0;0;0;222;407
"019035";"Crema";71;11;148;7;8;0;0;0;174;16;149;16;49;0;0;0;230;404
"019035";"Crema";72;21;167;9;16;0;0;0;213;16;144;13;43;0;0;0;216;429
"019035";"Crema";73;26;166;10;18;0;0;0;220;15;136;16;75;0;0;0;242;462
"019035";"Crema";74;17;168;11;13;0;0;0;209;16;142;17;68;0;0;0;243;452
"019035";"Crema";75;20;146;13;18;0;0;0;197;10;136;8;68;0;0;0;222;419
"019035";"Crema";76;10;147;5;21;0;0;0;183;18;130;9;100;0;0;0;257;440
"019035";"Crema";77;11;90;1;16;0;0;0;118;17;72;7;64;0;0;0;160;278
"019035";"Crema";78;9;109;5;17;0;0;0;140;10;86;8;91;0;0;0;195;335
"019035";"Crema";79;9;103;2;21;0;0;0;135;10;91;5;77;0;0;0;183;318
"019035";"Crema";80;12;126;4;23;0;0;0;165;12;79;10;90;0;0;0;191;356
"019035";"Crema";81;13;107;0;19;0;0;0;139;17;68;6;75;0;0;0;166;305
"019035";"Crema";82;17;95;3;29;0;0;0;144;11;44;7;112;0;0;0;174;318
"019035";"Crema";83;10;91;1;24;0;0;0;126;10;54;3;102;0;0;0;169;295
"019035";"Crema";84;16;87;1;28;0;0;0;132;14;58;6;125;0;0;0;203;335
"019035";"Crema";85;9;62;0;17;0;0;0;88;12;34;0;107;0;0;0;153;241
"019035";"Crema";86;7;49;2;18;0;0;0;76;7;25;0;96;0;0;0;128;204
"019035";"Crema";87;4;41;0;13;0;0;0;58;8;20;1;104;0;0;0;133;191
"019035";"Crema";88;0;39;0;19;0;0;0;58;9;17;0;85;0;0;0;111;169
"019035";"Crema";89;3;29;0;9;0;0;0;41;11;10;0;63;0;0;0;84;125
"019035";"Crema";90;4;19;0;7;0;0;0;30;2;10;1;74;0;0;0;87;117
"019035";"Crema";91;2;19;0;6;0;0;0;27;6;7;2;62;0;0;0;77;104
"019035";"Crema";92;2;12;0;9;0;0;0;23;4;6;0;50;0;0;0;60;83
"019035";"Crema";93;1;6;0;5;0;0;0;12;7;1;0;27;0;0;0;35;47
"019035";"Crema";94;1;4;0;6;0;0;0;11;2;2;0;25;0;0;0;29;40
"019035";"Crema";95;0;4;1;2;0;0;0;7;1;0;0;20;0;0;0;21;28
"019035";"Crema";96;0;2;0;7;0;0;0;9;3;1;0;16;0;0;0;20;29
"019035";"Crema";97;1;2;0;2;0;0;0;5;3;0;0;9;0;0;0;12;17
"019035";"Crema";98;0;0;0;1;0;0;0;1;2;0;0;4;0;0;0;6;7
"019035";"Crema";99;0;0;0;1;0;0;0;1;1;0;0;6;0;0;0;7;8
"019035";"Crema";100;0;0;0;3;0;0;0;3;1;0;0;12;0;0;0;13;16
"019035";"Crema";999;7887;7338;571;504;26;0;0;16326;6796;7550;874;2350;13;0;0;17583;33909
"019036";"Cremona";0;245;0;0;0;0;0;0;245;205;0;0;0;0;0;0;205;450
"019036";"Cremona";1;228;0;0;0;0;0;0;228;265;0;0;0;0;0;0;265;493
"019036";"Cremona";2;248;0;0;0;0;0;0;248;217;0;0;0;0;0;0;217;465
"019036";"Cremona";3;254;0;0;0;0;0;0;254;229;0;0;0;0;0;0;229;483
"019036";"Cremona";4;298;0;0;0;0;0;0;298;252;0;0;0;0;0;0;252;550
"019036";"Cremona";5;258;0;0;0;0;0;0;258;281;0;0;0;0;0;0;281;539
"019036";"Cremona";6;260;0;0;0;0;0;0;260;257;0;0;0;0;0;0;257;517
"019036";"Cremona";7;303;0;0;0;0;0;0;303;246;0;0;0;0;0;0;246;549
"019036";"Cremona";8;290;0;0;0;0;0;0;290;275;0;0;0;0;0;0;275;565
"019036";"Cremona";9;285;0;0;0;0;0;0;285;291;0;0;0;0;0;0;291;576
"019036";"Cremona";10;295;0;0;0;0;0;0;295;294;0;0;0;0;0;0;294;589
"019036";"Cremona";11;312;0;0;0;0;0;0;312;274;0;0;0;0;0;0;274;586
"019036";"Cremona";12;300;0;0;0;0;0;0;300;302;0;0;0;0;0;0;302;602
"019036";"Cremona";13;301;0;0;0;0;0;0;301;275;0;0;0;0;0;0;275;576
"019036";"Cremona";14;313;0;0;0;0;0;0;313;305;0;0;0;0;0;0;305;618
"019036";"Cremona";15;320;0;0;0;0;0;0;320;280;0;0;0;0;0;0;280;600
"019036";"Cremona";16;299;0;0;0;0;0;0;299;259;0;0;0;0;0;0;259;558
"019036";"Cremona";17;312;0;0;0;0;0;0;312;293;0;0;0;0;0;0;293;605
"019036";"Cremona";18;348;0;0;0;0;0;0;348;281;2;0;0;0;0;0;283;631
"019036";"Cremona";19;334;0;0;0;0;0;0;334;271;2;0;0;0;0;0;273;607
"019036";"Cremona";20;349;0;0;0;0;0;0;349;249;2;0;0;0;0;0;251;600
"019036";"Cremona";21;331;0;0;0;0;0;0;331;307;7;0;0;0;0;0;314;645
"019036";"Cremona";22;374;6;0;0;0;0;0;380;318;13;1;0;0;0;0;332;712
"019036";"Cremona";23;385;6;1;0;0;0;0;392;297;15;1;0;0;0;0;313;705
"019036";"Cremona";24;401;3;2;0;0;0;0;406;324;15;0;0;0;0;0;339;745
"019036";"Cremona";25;399;13;0;0;1;0;0;413;289;38;2;0;0;0;0;329;742
"019036";"Cremona";26;420;23;0;0;0;0;0;443;319;35;2;0;0;0;0;356;799
"019036";"Cremona";27;395;15;2;0;1;0;0;413;306;42;1;0;0;0;0;349;762
"019036";"Cremona";28;383;39;2;0;0;0;0;424;264;85;1;1;0;0;0;351;775
"019036";"Cremona";29;386;47;0;0;0;0;0;433;275;98;2;0;1;0;0;376;809
"019036";"Cremona";30;351;61;0;0;0;0;0;412;258;92;4;0;1;0;0;355;767
"019036";"Cremona";31;300;84;0;0;0;0;0;384;266;128;6;0;0;0;0;400;784
"019036";"Cremona";32;304;85;3;3;0;0;0;395;236;167;13;2;0;0;0;418;813
"019036";"Cremona";33;336;103;4;1;0;1;0;445;196;185;10;0;2;0;0;393;838
"019036";"Cremona";34;247;131;4;1;1;0;0;384;182;153;10;0;0;0;0;345;729
"019036";"Cremona";35;262;150;6;0;0;0;0;418;167;203;8;2;1;0;0;381;799
"019036";"Cremona";36;239;164;6;1;0;0;0;410;140;212;22;2;2;0;0;378;788
"019036";"Cremona";37;228;186;8;1;0;0;0;423;155;195;10;1;1;0;0;362;785
"019036";"Cremona";38;192;197;10;0;0;0;0;399;138;203;10;2;0;0;0;353;752
"019036";"Cremona";39;172;177;10;0;1;0;0;360;146;228;22;2;0;0;0;398;758
"019036";"Cremona";40;172;214;14;0;2;0;0;402;143;243;23;3;0;0;0;412;814
"019036";"Cremona";41;166;209;7;4;0;1;0;387;130;258;25;3;0;0;0;416;803
"019036";"Cremona";42;168;211;17;1;0;0;0;397;125;259;23;3;1;0;0;411;808
"019036";"Cremona";43;199;237;19;2;1;0;0;458;132;235;27;5;1;0;0;400;858
"019036";"Cremona";44;173;251;11;5;2;0;0;442;109;265;44;4;0;0;0;422;864
"019036";"Cremona";45;191;256;25;1;0;0;0;473;136;304;30;8;0;0;0;478;951
"019036";"Cremona";46;182;283;23;1;0;0;0;489;156;322;40;4;1;0;0;523;1012
"019036";"Cremona";47;187;294;21;5;0;0;0;507;134;320;50;4;0;0;0;508;1015
"019036";"Cremona";48;184;333;36;2;0;0;0;555;136;319;48;8;0;0;0;511;1066
"019036";"Cremona";49;180;296;35;3;1;0;1;516;132;326;66;15;0;0;0;539;1055
"019036";"Cremona";50;194;340;39;3;0;0;1;577;155;334;48;12;0;0;0;549;1126
"019036";"Cremona";51;189;304;36;3;1;0;0;533;125;359;69;11;0;0;0;564;1097
"019036";"Cremona";52;173;337;34;3;0;0;0;547;97;373;85;15;0;0;0;570;1117
"019036";"Cremona";53;160;327;54;5;1;0;0;547;112;363;68;24;0;0;0;567;1114
"019036";"Cremona";54;161;380;65;6;2;0;0;614;105;416;74;22;1;0;0;618;1232
"019036";"Cremona";55;143;347;54;3;1;0;0;548;98;379;65;22;0;0;0;564;1112
"019036";"Cremona";56;146;399;48;3;0;0;0;596;92;395;80;19;0;0;0;586;1182
"019036";"Cremona";57;128;396;46;9;1;0;0;580;115;386;74;20;0;0;0;595;1175
"019036";"Cremona";58;126;389;53;5;0;0;0;573;84;420;79;39;0;0;0;622;1195
"019036";"Cremona";59;104;370;52;5;1;0;0;532;93;370;60;36;1;0;0;560;1092
"019036";"Cremona";60;99;348;55;3;2;0;0;507;89;375;67;42;0;0;0;573;1080
"019036";"Cremona";61;65;338;45;12;0;0;0;460;69;353;68;43;0;0;0;533;993
"019036";"Cremona";62;88;345;44;10;0;0;0;487;58;320;67;54;0;0;0;499;986
"019036";"Cremona";63;67;341;50;14;1;0;0;473;55;312;46;51;0;0;0;464;937
"019036";"Cremona";64;67;329;39;17;1;0;0;453;66;331;57;56;0;0;0;510;963
"019036";"Cremona";65;65;323;45;12;0;0;0;445;63;310;60;49;0;0;0;482;927
"019036";"Cremona";66;56;304;21;19;1;0;0;401;31;326;46;61;0;0;0;464;865
"019036";"Cremona";67;40;299;28;12;2;0;0;381;37;319;47;68;0;0;0;471;852
"019036";"Cremona";68;45;287;27;26;2;0;0;387;32;276;36;76;0;0;0;420;807
"019036";"Cremona";69;37;282;30;14;2;0;0;365;33;296;47;79;0;0;0;455;820
"019036";"Cremona";70;42;282;24;27;1;0;0;376;32;290;31;95;0;0;0;448;824
"019036";"Cremona";71;40;289;20;19;0;0;0;368;32;246;30;85;0;0;0;393;761
"019036";"Cremona";72;42;290;21;21;0;0;0;374;35;281;30;107;1;0;0;454;828
"019036";"Cremona";73;37;298;20;32;0;0;0;387;43;298;26;140;0;0;0;507;894
"019036";"Cremona";74;48;344;12;27;1;0;0;432;33;293;26;137;0;0;0;489;921
"019036";"Cremona";75;25;356;20;32;0;0;0;433;22;260;22;147;0;0;1;452;885
"019036";"Cremona";76;32;339;17;34;0;0;0;422;41;293;34;160;0;0;0;528;950
"019036";"Cremona";77;18;192;8;24;0;0;0;242;38;164;23;132;1;0;0;358;600
"019036";"Cremona";78;15;208;8;38;0;0;0;269;29;188;13;193;0;0;0;423;692
"019036";"Cremona";79;20;185;6;40;1;0;0;252;26;157;18;184;0;0;0;385;637
"019036";"Cremona";80;31;214;6;40;0;0;0;291;34;174;12;207;0;0;0;427;718
"019036";"Cremona";81;19;178;8;34;0;0;0;239;27;158;14;231;0;0;0;430;669
"019036";"Cremona";82;26;190;8;47;0;0;0;271;38;134;17;236;0;0;0;425;696
